feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
2.3.1.79: Maltose O-acetyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.15678409328727	0.114219139135528	0.273815636016435	0.877167895880736	0.978861417002605	0.877167895880736	0.978861417002605	NA	abundance	105	77
2.3.1.89: Tetrahydrodipicolinate N-acetyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.15678409328727	0.114219139135528	0.273815636016435	0.877265924899852	0.978861417002605	0.877265924899852	0.978861417002605	NA	abundance	105	77
2.7.1.162: N-acetylhexosamine 1-kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0677765152317769	0.114219139135528	0.302151557845129	0.878502081102629	0.979146947915724	0.878502081102629	0.979146947915724	NA	abundance	105	62
3.6.3.24: Nickel-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0575858356706879	0.114219139135528	1.09759382721716	0.879319697839775	0.979300780448651	0.879319697839775	0.979300780448651	NA	abundance	105	20
3.4.11.4: Tripeptide aminopeptidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.146907943119688	0.114219139135528	0.214577382615056	0.879602161605284	0.979429026673122	0.879602161605284	0.979429026673122	NA	abundance	105	83
2.7.7.27: Glucose-1-phosphate adenylyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.154583817094829	0.114219139135528	0.266278711407788	0.880147428989019	0.979590776898889	0.880147428989019	0.979590776898889	NA	abundance	105	90
2.7.7.41: Phosphatidate cytidylyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0760690054190333	0.114219139135528	0.258721947981298	0.883395319324181	0.980514792331419	0.883395319324181	0.980514792331419	NA	abundance	105	83
1.1.1.100: 3-oxoacyl-[acyl-carrier-protein] reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0263614448405386	0.114219139135528	0.600206762350346	0.884382226235997	0.980881582330579	0.884382226235997	0.980881582330579	NA	abundance	105	46
2.7.7.12: UDP-glucose--hexose-1-phosphate uridylyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0768894786492525	0.114219139135528	0.268992473231721	0.890290544074237	0.982201647490842	0.890290544074237	0.982201647490842	NA	abundance	105	75
2.4.99.17: S-adenosylmethionine:tRNA ribosyltransferase-isomerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.16033474505035	0.114219139135528	0.344620250122509	0.894237437401742	0.983070001207656	0.894237437401742	0.983070001207656	NA	abundance	105	55
2.1.1.226: 23S rRNA (cytidine(1920)-2'-O)-methyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.146897719098965	0.114219139135528	0.250881545358178	0.896783973742817	0.983545251753285	0.896783973742817	0.983545251753285	NA	abundance	105	74
3.2.2.31: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0795492735271258	0.114219139135528	0.274564409926473	0.90004665476223	0.984056447941163	0.90004665476223	0.984056447941163	NA	abundance	105	84
1.18.1.2: Ferredoxin--NADP(+) reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.152167894029978	0.114219139135528	0.304726308111435	0.901383295662344	0.984224448313194	0.901383295662344	0.984224448313194	NA	abundance	105	90
2.7.7.77: Molybdenum cofactor guanylyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.159945527412738	-0.0614602574130574	0.856923602294566	0.910615298494012	0.985552379621558	0.910615298494012	0.985552379621558	NA	abundance	105	32
2.7.4.1: Polyphosphate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.146313673582044	0.114219139135528	0.290867482905959	0.912607201162416	0.986120584430689	0.912607201162416	0.986120584430689	NA	abundance	105	63
2.7.9.1: Pyruvate, phosphate dikinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.141355085916375	0.114219139135528	0.247656333520431	0.91319791634204	0.98633397185555	0.91319791634204	0.98633397185555	NA	abundance	105	90
3.2.1.10: Oligo-1,6-glucosidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.145682280546757	-0.0614602574130574	0.780104801378966	0.915868928017543	0.986820920110752	0.915868928017543	0.986820920110752	NA	abundance	105	23
2.7.4.25: (d)CMP kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.146151366987354	0.114219139135528	0.314990753483473	0.919715911366509	0.98735054136678	0.919715911366509	0.98735054136678	NA	abundance	105	67
3.6.4.10: Non-chaperonin molecular chaperone ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.142814346802346	0.114219139135528	0.283359861881825	0.92000235395302	0.987389138092713	0.92000235395302	0.987389138092713	NA	abundance	105	88
4.2.3.3: Methylglyoxal synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.142561523628571	0.114219139135528	0.280935164104862	0.920084323983754	0.987410077750847	0.920084323983754	0.987410077750847	NA	abundance	105	89
5.4.2.2: Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0860631677503182	0.114219139135528	0.312075479551738	0.928452628768855	0.989146762399753	0.928452628768855	0.989146762399753	NA	abundance	105	90
6.5.1.2: DNA ligase (NAD(+))|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0881409483164314	0.114219139135528	0.291519795756455	0.929105519869658	0.989146762399753	0.929105519869658	0.989146762399753	NA	abundance	105	71
7.4.2.4: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.143058667348374	0.114219139135528	0.33673513960158	0.932243920786357	0.989490517005472	0.932243920786357	0.989490517005472	NA	abundance	105	61
2.7.1.69: Protein-N(pi)-phosphohistidine--sugar phosphotransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.165854737547179	0.114219139135528	0.675352343318491	0.939591026068988	0.99066056459241	0.939591026068988	0.99066056459241	NA	abundance	105	39
2.3.3.13: 2-isopropylmalate synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.13971552202909	0.114219139135528	0.387782604126308	0.948203114843806	0.99222584105168	0.948203114843806	0.99222584105168	NA	abundance	105	54
3.6.1.27: Undecaprenyl-diphosphate phosphatase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0990333158044553	0.114219139135528	0.260804611026008	0.953894490363675	0.99343375106849	0.953894490363675	0.99343375106849	NA	abundance	105	67
4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0797875981981496	0.114219139135528	0.610514398101838	0.955346784952925	0.993567284039045	0.955346784952925	0.993567284039045	NA	abundance	105	42
5.1.3.32: L-rhamnose mutarotase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0906184432411212	0.114219139135528	0.422540242895993	0.957483558851219	0.994016662905416	0.957483558851219	0.994016662905416	NA	abundance	105	23
2.7.1.11: 6-phosphofructokinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.104493385831996	0.114219139135528	0.224195796277817	0.965593738926292	0.995451532197948	0.965593738926292	0.995451532197948	NA	abundance	105	89
2.7.1.40: Pyruvate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.124403341641738	0.114219139135528	0.238582917958713	0.966126736294244	0.995501978312175	0.966126736294244	0.995501978312175	NA	abundance	105	90
3.5.2.3: Dihydroorotase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.124149670229703	0.114219139135528	0.312407802758114	0.974769743247698	0.997218882421861	0.974769743247698	0.997218882421861	NA	abundance	105	78
1.2.1.71: Succinylglutamate-semialdehyde dehydrogenase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.124149670229703	0.114219139135528	0.312407802758114	0.974770016141673	0.997218882421861	0.974770016141673	0.997218882421861	NA	abundance	105	78
3.2.1.10: Oligo-1,6-glucosidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0895325246452137	0.114219139135528	0.907707816242313	0.978730856125895	0.997943163329043	0.978730856125895	0.997943163329043	NA	abundance	105	23
2.3.1.35: Glutamate N-acetyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.122772502660598	0.114219139135528	0.345189623575518	0.980320761666414	0.998165636629749	0.980320761666414	0.998165636629749	NA	abundance	105	71
2.3.1.1: Amino-acid N-acetyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.122772502660598	0.114219139135528	0.345189623575518	0.980322502589832	0.998165636629749	0.980322502589832	0.998165636629749	NA	abundance	105	71
2.3.1.54: Formate C-acetyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.108823105706887	0.114219139135528	0.28289207088476	0.984852587772832	0.998886217272602	0.984852587772832	0.998886217272602	NA	abundance	105	89
5.1.3.2: UDP-glucose 4-epimerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.0689070860162922	-0.0614602574130574	0.407777745534278	0.985502568848991	0.998947579599617	0.985502568848991	0.998947579599617	NA	abundance	105	78
1.8.1.19: Sulfide dehydrogenase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.109792883131677	0.114219139135528	0.266607456679491	0.986820915695575	0.99909328946516	0.986820915695575	0.99909328946516	NA	abundance	105	90
4.1.2.19: Rhamnulose-1-phosphate aldolase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.0604129552665206	-0.0614602574130574	0.355780454198683	0.997666432934678	1	0.997666432934678	1	NA	abundance	105	46
