"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"UniClust90_15313-KHAGDENC_00489|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.42861065066339	-0.0172759480074225	0.147308109587571	0.00719581514942483	0.0781834035887455	0.00719581514942483	0.0781834035887455	NA	"abundance"	105	87
"UniClust90_15313-MIAFNCLD_01250|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.612575163186349	-0.0172759480074225	0.211955360115625	0.00727403279790225	0.0789500549254422	0.00727403279790225	0.0789500549254422	NA	"abundance"	105	68
"UniRef90_UNK15313-AFNAJFAN_01752|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.326375757375701	-0.0172759480074225	0.124264278975939	0.00730024572868442	0.0791472876681528	0.00730024572868442	0.0791472876681528	NA	"abundance"	105	89
"UniClust90_15313-AHBKDAPH_00555|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.441146228765643	-0.290682613120024	0.26180588315105	0.00730755677044724	0.0791472876681528	0.00730755677044724	0.0791472876681528	NA	"abundance"	105	60
"UniClust90_15313-MEFEANNM_00170|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	1.90938346253441	-0.0172759480074225	0.621489402392394	0.00732343555226266	0.0792360377538093	0.00732343555226266	0.0792360377538093	NA	"abundance"	105	21
"UniRef90_D1PNJ6|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.442010809948558	-0.0172759480074225	0.165285915347099	0.00736392462740607	0.0795171987019416	0.00736392462740607	0.0795171987019416	NA	"abundance"	105	89
"UniClust90_15313-FJCNOKHC_01461|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.837272244847495	-0.0172759480074225	0.284232524255817	0.00736484577251035	0.0795171987019416	0.00736484577251035	0.0795171987019416	NA	"abundance"	105	35
"UniClust90_15342-JMOKFJAL_00393|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.0512909999448404	-0.290682613120024	0.123234287049291	0.00737781600386251	0.079573912987266	0.00737781600386251	0.079573912987266	NA	"abundance"	105	82
"UniRef90_D4K6I8|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.245327872004588	-0.0172759480074225	0.093878272754513	0.00738776264639988	0.0795979317105843	0.00738776264639988	0.0795979317105843	NA	"abundance"	105	89
"UniClust90_15313-NHDHBCJP_01056|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-3.11368943847704	-0.290682613120024	0.93048001440472	0.00750780619145104	0.0808068785386761	0.00750780619145104	0.0808068785386761	NA	"abundance"	105	23
"UniRef90_UNK15313-LDELIDLF_00556|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.415784721738682	-0.290682613120024	0.256168935338048	0.00755333717006865	0.0812121580402272	0.00755333717006865	0.0812121580402272	NA	"abundance"	105	74
"UniRef90_UNK15313-GBPEJNNM_01040|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.878959546140771	-0.290682613120024	0.210264478578875	0.00769025779289397	0.0825981751068018	0.00769025779289397	0.0825981751068018	NA	"abundance"	105	66
"UniClust90_15313-BNBJJKKA_01501|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.334455405744503	0.0182835451620962	0.112123828373944	0.00771121071957578	0.082737038220131	0.00771121071957578	0.082737038220131	NA	"abundance"	105	43
"UniClust90_15313-BHLFBAMC_00883|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.0444689685643992	-0.290682613120024	0.120771827254746	0.0077290066961787	0.0828417755138238	0.0077290066961787	0.0828417755138238	NA	"abundance"	105	74
"UniClust90_15313-LPEIFJPL_00080|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.103972481584675	-0.290682613120024	0.143496668624	0.00773840740297841	0.0828564057446629	0.00773840740297841	0.0828564057446629	NA	"abundance"	105	89
"UniRef90_A8SHV6|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-1.00257454683523	-0.0172759480074225	0.341620171775156	0.00776370957580069	0.0830410886266399	0.00776370957580069	0.0830410886266399	NA	"abundance"	105	46
"UniClust90_15318-NHJJLBDK_02057|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.453325897727074	-0.0172759480074225	0.172306486049162	0.00784367192715531	0.0838094313377185	0.00784367192715531	0.0838094313377185	NA	"abundance"	105	90
"UniClust90_15313-GBLLNGGF_00108|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.47470183868081	-0.0172759480074225	0.176511830682346	0.00792417240201601	0.0845819271606492	0.00792417240201601	0.0845819271606492	NA	"abundance"	105	72
"UniClust90_15313-FDOPFNBA_00345|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.375860624999057	-0.290682613120024	0.239938812272989	0.00794876285481294	0.0847566636980106	0.00794876285481294	0.0847566636980106	NA	"abundance"	105	54
"UniRef90_C7H7P6|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.0956492016946259	-0.290682613120024	0.139709832649153	0.00799769626116788	0.0851903369306839	0.00799769626116788	0.0851903369306839	NA	"abundance"	105	82
"UniClust90_15313-KHBLKIKJ_00623|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.511821726150791	-0.0172759480074225	0.180012263329224	0.00810241608422788	0.0862167309024496	0.00810241608422788	0.0862167309024496	NA	"abundance"	105	87
"UniRef90_A0A2A6ZS95|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.316233721929529	0.020683529646976	0.116131860436107	0.00816871354551129	0.086832582853368	0.00816871354551129	0.086832582853368	NA	"abundance"	105	90
"UniRef90_A0A3F3JX67|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.932249640638346	-0.290682613120024	0.233126674463018	0.00819490075093046	0.0869992209944419	0.00819490075093046	0.0869992209944419	NA	"abundance"	105	81
"UniClust90_15313-OLILJDAL_00684|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.34014045326518	-0.0172759480074225	0.129786364432601	0.00820126494099481	0.0869992209944419	0.00820126494099481	0.0869992209944419	NA	"abundance"	105	86
"UniRef90_A0A2A6ZBC5|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.44137972951437	-0.0172759480074225	0.167558801644961	0.00830470904010057	0.0880060173817852	0.00830470904010057	0.0880060173817852	NA	"abundance"	105	90
"UniRef90_B0PI43|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.448997894966978	0.0182835451620962	0.162101006606532	0.00835385342224423	0.0884359164648463	0.00835385342224423	0.0884359164648463	NA	"abundance"	105	30
"UniRef90_UNK15313-LDFDNDMO_01069|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.978666331852496	-0.290682613120024	0.248813468225468	0.00836654385892802	0.088479419209648	0.00836654385892802	0.088479419209648	NA	"abundance"	105	63
"UniRef90_D4K0E5|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.255817284428757	0.020683529646976	0.102161298675533	0.00841340730195226	0.0888838552156042	0.00841340730195226	0.0888838552156042	NA	"abundance"	105	89
"UniRef90_D4KAS7|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.218814304289848	-0.290682613120024	0.185479802955357	0.00842830776954687	0.0889501345054225	0.00842830776954687	0.0889501345054225	NA	"abundance"	105	83
"UniClust90_15313-HAHMAEDL_00572|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.490455012157378	-0.0172759480074225	0.186147805089118	0.0084602047707642	0.0891954717702961	0.0084602047707642	0.0891954717702961	NA	"abundance"	105	90
"UniClust90_15313-GHHMCNEF_01744|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.266386026536274	-0.0172759480074225	0.103027709105224	0.00848909430660407	0.0894086326817105	0.00848909430660407	0.0894086326817105	NA	"abundance"	105	85
"UniRef90_UNK15313-IFPMPLDN_00750|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.0418042525512997	-0.290682613120024	0.121578742047822	0.00852620862467136	0.0896543143570249	0.00852620862467136	0.0896543143570249	NA	"abundance"	105	89
"UniClust90_15313-HLCBLOFM_00837|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.23623439771948	0.020683529646976	0.0951501217919333	0.00853476645936165	0.0896543143570249	0.00853476645936165	0.0896543143570249	NA	"abundance"	105	90
"UniClust90_15313-BDCLDFGA_01509|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.200135914194339	0.0182835451620962	0.0644634715777151	0.00855252273386551	0.0896543143570249	0.00855252273386551	0.0896543143570249	NA	"abundance"	105	87
"UniClust90_15313-LKDMJCEF_00720|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.242070374757204	-0.290682613120024	0.193448625372259	0.00855425948955656	0.0896543143570249	0.00855425948955656	0.0896543143570249	NA	"abundance"	105	68
"UniClust90_15313-PEAHOHKN_00484|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.551795306915352	0.020683529646976	0.189833658173594	0.00855589616209024	0.0896543143570249	0.00855589616209024	0.0896543143570249	NA	"abundance"	105	78
"UniRef90_UNK15313-ENDGLNHH_01374|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.365182891110059	-0.0172759480074225	0.141380840444802	0.00857762911934872	0.0897907957864006	0.00857762911934872	0.0897907957864006	NA	"abundance"	105	87
"UniRef90_A0A173R2N2|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.421990373138389	-0.0172759480074225	0.148052840328418	0.00859660167265614	0.089898133718821	0.00859660167265614	0.089898133718821	NA	"abundance"	105	90
"UniRef90_UNK15313-FMJGNPIO_00385|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.536543070801607	-0.290682613120024	0.305183652704642	0.00860858934978154	0.089932284483888	0.00860858934978154	0.089932284483888	NA	"abundance"	105	73
"UniClust90_105726-FIEOMBKB_00189|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.339534569836975	0.0182835451620962	0.122390133171354	0.00861967956698574	0.0899465298939137	0.00861967956698574	0.0899465298939137	NA	"abundance"	105	78
"UniClust90_15313-NKECMEID_01077|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.725514953665154	-0.290682613120024	0.157823071186485	0.00862739967656684	0.0899465298939137	0.00862739967656684	0.0899465298939137	NA	"abundance"	105	53
"UniRef90_C7H8X0|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.35300894040848	-0.290682613120024	0.387444442998707	0.0086566608637316	0.090160434511047	0.0086566608637316	0.090160434511047	NA	"abundance"	105	68
"UniClust90_15313-CHHGOJNN_01765|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.0942494555551758	-0.290682613120024	0.142147023852481	0.00870487089008212	0.0905710633174942	0.00870487089008212	0.0905710633174942	NA	"abundance"	105	84
"UniClust90_15318-PGOAHLIF_01437|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.1044215082576	-0.290682613120024	0.285370949963455	0.00876714398651782	0.091086523009637	0.00876714398651782	0.091086523009637	NA	"abundance"	105	41
"UniClust90_15313-OICCGFNH_00345|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.468454452937051	-0.0172759480074225	0.178942699144165	0.00877208004544365	0.091086523009637	0.00877208004544365	0.091086523009637	NA	"abundance"	105	89
"UniClust90_15313-ODAEFNNJ_00162|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.227181563624891	-0.0172759480074225	0.0900867518070775	0.00882886630896175	0.0915839441767652	0.00882886630896175	0.0915839441767652	NA	"abundance"	105	88
"UniClust90_15313-HLCBLOFM_00837|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.0551181503919654	-0.290682613120024	0.127890592138044	0.00889756149395973	0.0922037754414259	0.00889756149395973	0.0922037754414259	NA	"abundance"	105	90
"UniClust90_15313-GAMNJLOP_00400|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.0546803297425964	-0.290682613120024	0.126675363206982	0.00899468171730502	0.0931166297059559	0.00899468171730502	0.0931166297059559	NA	"abundance"	105	86
"UniClust90_105726-OCGGJODK_00809|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.392762913853086	0.0182835451620962	0.142904619349259	0.00901662658259497	0.0932124196830655	0.00901662658259497	0.0932124196830655	NA	"abundance"	105	35
"UniClust90_15313-GHHMCNEF_01133|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.248294844370091	0.020683529646976	0.0964643662478301	0.00902201482336334	0.0932124196830655	0.00902201482336334	0.0932124196830655	NA	"abundance"	105	82
"UniRef90_C7H282|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.543588200597356	-0.290682613120024	0.308533249081998	0.00905862197825497	0.0934969481659529	0.00905862197825497	0.0934969481659529	NA	"abundance"	105	64
"UniClust90_15313-KPPIIOHB_00691|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.172320904774579	-0.290682613120024	0.1705667822419	0.00908371918085115	0.0936622284737562	0.00908371918085115	0.0936622284737562	NA	"abundance"	105	78
"UniClust90_15313-BPMDPIFH_01604|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.0738115498365249	-0.290682613120024	0.0787828190642914	0.00911327310653167	0.0938730859155325	0.00911327310653167	0.0938730859155325	NA	"abundance"	105	88
"UniClust90_15313-NOONHMKK_01706|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.732653551495635	-0.290682613120024	0.162893150970044	0.00915913986593468	0.0942513883808907	0.00915913986593468	0.0942513883808907	NA	"abundance"	105	80
"UniRef90_UNK15313-IFPMPLDN_00750|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.288651784085229	-0.0172759480074225	0.112949762444543	0.0091976605251459	0.0945325850331658	0.0091976605251459	0.0945325850331658	NA	"abundance"	105	89
"UniClust90_15313-OBGCBBMF_00819|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.211381549020436	-0.290682613120024	0.183275573832475	0.00920480218924435	0.0945325850331658	0.00920480218924435	0.0945325850331658	NA	"abundance"	105	68
"UniClust90_15313-PDOIFIHF_01824|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.15372001745841	0.020683529646976	0.0650825769393289	0.00921887739769761	0.0945829301966767	0.00921887739769761	0.0945829301966767	NA	"abundance"	105	89
"UniClust90_15313-OGNPKNGE_01285|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.894552384190591	-0.290682613120024	0.213729308379771	0.0093189552351367	0.0955146594726585	0.0093189552351367	0.0955146594726585	NA	"abundance"	105	47
"UniClust90_15313-FDACFDHI_00275|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.697751199056999	-0.290682613120024	0.150302367756834	0.00936833447235515	0.0959254188127646	0.00936833447235515	0.0959254188127646	NA	"abundance"	105	82
"UniClust90_15313-BJNEDIKN_01687|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.174202198745754	-0.290682613120024	0.173142219804804	0.00939876591925632	0.0961415430490594	0.00939876591925632	0.0961415430490594	NA	"abundance"	105	75
"UniClust90_15313-DECAOJPD_01044|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.752595254619595	-0.290682613120024	0.167900790370504	0.00946346857581769	0.0967074573689357	0.00946346857581769	0.0967074573689357	NA	"abundance"	105	63
"UniClust90_15313-NHNPMMCC_01852|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.364594900584297	-0.0172759480074225	0.141814416142004	0.00951046908588934	0.097091531430302	0.00951046908588934	0.097091531430302	NA	"abundance"	105	88
"UniClust90_15313-HAHMAEDL_00572|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.262223803798922	-0.290682613120024	0.206546659712974	0.00952552785527686	0.0971490778593073	0.00952552785527686	0.0971490778593073	NA	"abundance"	105	90
"UniClust90_15313-NANMLHPL_00703|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	1.0285785232653	-0.0172759480074225	0.378411423499729	0.00955874330827303	0.097391504201189	0.00955874330827303	0.097391504201189	NA	"abundance"	105	46
"UniClust90_15313-IDAEIOEF_01691|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.364584662790481	-0.0172759480074225	0.142274955208108	0.00957266233263633	0.0974370397944849	0.00957266233263633	0.0974370397944849	NA	"abundance"	105	89
"UniClust90_15313-NHDHBCJP_01056|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-2.9923447093518	-0.0172759480074225	1.02021799940103	0.00963467085087779	0.0979714902794881	0.00963467085087779	0.0979714902794881	NA	"abundance"	105	23
"UniRef90_E2ZLB8|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.506369896730517	-0.0172759480074225	0.195385189926537	0.00965740389466047	0.0980397498811215	0.00965740389466047	0.0980397498811215	NA	"abundance"	105	89
"UniClust90_15313-HKPHHECB_01284|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.268696103765897	-0.0172759480074225	0.106040932941239	0.00967252642486046	0.0980397498811215	0.00967252642486046	0.0980397498811215	NA	"abundance"	105	89
"UniClust90_15313-IDNDOKNB_01909|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.898300864410402	-0.0172759480074225	0.301040977792439	0.00967350620836738	0.0980397498811215	0.00967350620836738	0.0980397498811215	NA	"abundance"	105	30
"UniClust90_15313-KCJKODMH_01592|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.702007154406848	-0.290682613120024	0.15131131025938	0.00968684635580698	0.0980397498811215	0.00968684635580698	0.0980397498811215	NA	"abundance"	105	57
"UniClust90_15313-DNDBNKON_01605|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.51080815680554	-0.290682613120024	0.450923332331912	0.00968892494703354	0.0980397498811215	0.00968892494703354	0.0980397498811215	NA	"abundance"	105	53
"UniClust90_15333-OEEPJFAJ_00529|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.31874112597632	-0.290682613120024	0.376663810718191	0.00972962655793331	0.098332326514857	0.00972962655793331	0.098332326514857	NA	"abundance"	105	43
"UniClust90_15313-AHFBKNDD_01246|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.331513273479608	-0.0172759480074225	0.130096498001298	0.00973691255665493	0.098332326514857	0.00973691255665493	0.098332326514857	NA	"abundance"	105	87
"UniClust90_15313-PKALIDEO_00247|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.6922682841245	-0.290682613120024	0.503891667823046	0.00978448143955436	0.0987160353456409	0.00978448143955436	0.0987160353456409	NA	"abundance"	105	33
"UniClust90_15313-BLEIDADF_00929|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.40520714604765	-0.290682613120024	0.402772338508986	0.00982584512563377	0.0990219166730781	0.00982584512563377	0.0990219166730781	NA	"abundance"	105	39
"UniRef90_UNK15313-GBIHKAOB_01190|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.144835943676408	-0.290682613120024	0.161259900400634	0.00983400666019125	0.0990219166730781	0.00983400666019125	0.0990219166730781	NA	"abundance"	105	74
"UniRef90_UNK15313-CGPIHJPG_01550|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.260481583854289	0.0182835451620962	0.10522339874314	0.00986517768544906	0.0992388752338198	0.00986517768544906	0.0992388752338198	NA	"abundance"	105	83
"UniClust90_15313-ADPHNGLL_00906|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.418119987833608	-0.0172759480074225	0.162813872307466	0.00987652500795907	0.0992561884571793	0.00987652500795907	0.0992561884571793	NA	"abundance"	105	82
"UniClust90_15313-BHLFBAMC_01136|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.377057493906199	-0.0172759480074225	0.146802822184417	0.00990756375115408	0.0994711682942062	0.00990756375115408	0.0994711682942062	NA	"abundance"	105	81
"UniClust90_15313-MHLDGLHD_01269|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.485432875680342	-0.0172759480074225	0.188832046082847	0.00992313491231749	0.0995305876273401	0.00992313491231749	0.0995305876273401	NA	"abundance"	105	73
