F-50179221-003S	F-50179155-003S	F-50179247-003S	F-50179145-003S	F-50179263-003S	F-50179227-003S	F-50179243-003S	F-50179060-003S	F-50179271-003S	F-50179229-003S	F-50179267-003S	F-50179200-003S	F-50179151-003S	F-50179192-003S	F-50179147-003S	F-50179196-003S	F-50179186-003S	F-50179213-003S	F-50179062-003S	F-50179233-003S	F-50179239-003S	F-50179253-003S	F-50179066-003S	F-50179169-003S	F-50179161-003S	F-50179205-003S	F-50179249-003S	F-50179259-003S	F-50179219-003S	F-50179159-003S	F-50179184-003S	F-50179190-003S	F-50179203-003S	F-50179209-003S	F-50179167-003S
1.1.1.274	3.2347101486	36.7659902597	16.7552526947	34.8963399615	55.6239546139	63.7083029469	37.0947873709	24.2893800559	36.1604751717	19.2210248917	34.4344553196	27.4790895222	49.0294544529	61.5635031845	3.9572643922	75.6664710456	95.6436379254	8.0195440427	2.0034003038	16.8009678288	75.882227817	14.917153411	6.4759976284	0	27.0451054635	12.4047256294	42.8491920763	15.6336101858	31.3413671891	34.5011305695	27.801302024	15.6311290626	23.8522730357	11.1369492766	13.8333404985
1.1.1.275	0	0	0	0	0	0	0	0	0	0	1.4288197077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.276	0	2.5912283586	0	1.1880115608	0	0	0	0	4.105795977	0	0.9871203833	0.8494423545	1.5987537575	0	0	8.0096966286	0	2.7389123444	0	0	2.5044297275	1.3517661393	0	0	0	0	6.0898395106	0	0	0	1.6756690623	2.0049821144	0	0	0
1.1.1.28	59.4411336668	65.9346643141	38.814385518	41.4349380098	52.7065650174	118.0726187902	51.3415854679	36.7126135718	66.1791491876	73.7114079373	33.8914697653	83.1052137613	134.6109899864	138.4411848389	38.0068513175	172.9974402385	178.3818726346	17.1304936101	3.2188810914	28.9259649344	81.1094543893	53.4062549671	27.7367890173	59.8022898774	25.4090026845	20.1334674104	26.9980829176	44.8047694407	32.4681985329	58.7301394495	52.5001330788	46.7902244068	55.8067336468	27.167741511	8.5646012556
1.1.1.281	0	0	0	0	0	0	0	0	0	0	0	0.8956033869	0	1.0229384469	0	0	0	1.5608299029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756032149	0	0
1.1.1.282	5.6730680131	0	0	0	0	2.5494902335	0	0	0.9246960713	8.5058220179	1.2481154568	1.7951437604	1.2596547525	0	0	2.2153288098	3.9113098575	0	0	0	0	0	2.0925240981	0	0	3.7600433568	0	0	0	0	0	3.0534339389	0	0.7130890784	2.539906206
1.1.1.283	0	3.0316146682	1.6199499899	3.4382646382	0.7635410736	5.3993969693	2.656503616	1.8879337529	5.2241621859	7.6155373549	2.4162237182	5.8397679742	0	5.6014956465	0	23.2664532895	15.5198201641	0	2.8305795166	1.3992628749	0	0	2.2863165958	0	1.1053952395	0	8.5663824277	5.439494806	0	2.5264452027	3.9380615189	5.5548444385	2.5258739877	0.5345920014	2.0018583218
1.1.1.284	0	4.134551029	6.3851963453	3.3665637743	1.1712185246	1.8733026474	0	1.0032648849	7.709725191	5.9086069649	6.852486434	1.7434014363	92.949388877	6.427156634	3.2700284699	2.611235199	0	9.697159905	1.9439146281	1.7807633781	2.6348862531	1.5685998709	8.2850120856	2.4978508286	0	2.8473671382	0	0	0	3.9486095446	1.1064121041	2.081665869	9.251020939	1.3967789818	0
1.1.1.286	0	0	0	0.9480124157	0.7168897943	1.700736617	3.6435374189	0	1.4187355633	0	0.9577043137	3.1940413735	0.5626383416	1.2310386965	0	0	1.7358476909	0	0	0	0	0	0	1.5847970748	0	0	0	1.368592251	0	0	6.3027640683	0	2.3884110688	0	0
1.1.1.289	0	0	0	1.7591832332	0	0	0	0	0	0	0	0	0	1.8509360938	0	0	0	0	0	0	0	1.4382162994	0	0	0	0	0	0	0	0	2.6135833546	0	0	0	0
1.1.1.29	2.0842011951	3.6626439833	0.7974633848	4.1142795641	1.3451213016	11.3076265836	3.4812183352	1.9698130493	1.7138800818	0	5.1565211211	1.7437806367	43.6225157315	11.7771430997	0	10.5684610928	15.9664115771	1.3085905682	0	0.6848698551	7.3174846722	0	4.3052057891	0	12.0200367315	1.4319807576	9.80228233	6.2231381651	0	7.1688503887	2.5852311847	11.0915871807	0	0.6112192101	5.8259416002
1.1.1.290	17.0503289508	51.5031322061	17.1985801684	87.5543585536	164.8396048522	55.5986195652	69.7498537177	43.3426997337	101.1930334887	25.4601534513	45.888716746	69.1973806973	111.2384948941	70.0734114913	130.1842893134	44.9294185684	78.8757197955	26.1383247015	15.9933902725	87.2048345651	71.4859126687	103.1393136889	39.5300858382	130.7829640697	47.3197049377	90.5536476714	67.9722053017	138.1870817572	49.2618493314	51.0518762391	126.5932780044	52.1899435431	35.4503069128	19.1669773397	85.7238403307
1.1.1.291	0	0	0	0	0	0	0	0	0.85449072	0	0	0	5.1291190247	0	0	0	0	0	0	0.8924061749	0	0.7212108051	0	0	0	2.0562464508	0	0	0	0	1.5487361414	0	0	0	0
1.1.1.292	0	20.8214206505	11.6633003064	9.2156717719	16.204185232	22.1249243777	23.5630210977	30.4755882526	16.877235512	4.1056631192	23.2698333236	11.2449197966	73.0048295243	22.1477278233	4.1347642161	18.378945777	19.4508092813	0	1.0847897834	2.0597243455	15.5926280846	6.2116526963	0	12.0218997994	21.138817704	22.7054472879	15.6706340045	10.8626331906	20.6523491009	11.2901186978	16.6422611945	9.5674214358	13.5956178953	2.2102705748	0
1.1.1.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.298	0	0	0.4895464481	0	0	1.2394215435	1.9364003873	0	0	2.1755288074	0	0	1.5217528042	0.9338523792	0	1.688448416	0	0	0	2.5623404504	0	0	0	0	0.8999339396	0	3.1267681078	0	0	0	3.2843163551	0	0	0	0
1.1.1.3	68.9594309559	133.8379961575	155.0405847146	258.7568384217	250.5030491513	259.7920570576	233.2849826838	116.4600329706	269.7857290468	147.5039404739	180.806814552	108.0795210688	180.1603677477	207.1665576321	123.3003761383	148.0381855332	233.5625303747	163.0297921933	157.2405571167	189.9230823235	169.9436538474	266.8690945783	158.1575012773	368.8864483697	111.9036849284	159.4702740372	299.8106801023	294.064697308	108.2168760082	189.9635591431	197.8457757514	229.9125415413	169.9533526341	81.2855548166	350.0791047025
1.1.1.30	0	0	0	0.3142978592	0	0	0	0	0	0	0	0	0	0	0	0	0.4412591298	0	0	0	0	0	0	0.9340228893	0	0	0	0	0	0	0	0	0	0	0
1.1.1.300	4.1262432552	0	0	0	2.0978611264	2.1196538186	4.0659809265	0	2.2161843284	0	0.6584905318	0	0	0.9565080975	0	1.4789204581	0	0	0	0.5724521096	5.4281790005	2.6309383664	0	7.295410562	2.2703283377	0	0	1.9465699381	1.1055768871	2.6570967923	1.1901100671	0	1.1879315196	0	3.50133715
1.1.1.301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5467944826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.302	0	0	0	0	0	0	0	0	0	0	0.9627789112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.303	0	0.9263267042	0.4121907294	1.3995404357	0	0	1.2953269174	0	0.3725632766	0	0.8188688565	0	1.4261513064	6.5876693063	0	19.7702169857	45.95588396	0	1.6107366468	0.6402044298	4.2809393276	0	4.4210893625	0	14.3063926541	0	0	0	0	0.8929240933	0	0	2.3736883106	1.2224384201	0
1.1.1.304	15.009669908	7.2983686889	4.2459802216	33.3169739716	29.712856585	12.6521002569	16.6728478088	6.7600027701	22.968224824	8.0301045042	8.5872032232	4.039464965	20.7736311905	22.2477898714	13.7553397616	41.759085823	22.6778821458	0	1.9471444782	6.9608978659	9.8412089891	26.0519736339	7.0844603663	74.7517711074	15.0185168228	12.1794629455	15.3535396866	26.7922430897	3.0849463628	8.1429465217	30.1601659839	15.8233618094	7.9502680208	4.3675987791	43.4157360201
1.1.1.305	0	0	0	0.7427923218	0	0	0	0	0	0	0	0	1.6972282328	0	0	2.1943480852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.31	0	3.2265213843	1.821914939	17.7954730572	2.6871489677	6.4119362965	5.4752073915	3.2667171459	7.5072107187	0	1.7263918143	2.0669363596	10.0543764335	6.8506573714	8.8350977277	1.9759395992	6.0201919598	0	1.6676088565	1.5868937749	6.7330909242	2.0734737267	1.1597446773	0	1.7487036835	1.6258869587	7.972171075	4.0757896762	1.451887012	5.5537555749	10.5548627913	5.9973714086	0	0	9.1591320757
1.1.1.310	11.757653934	2.5434733233	0.6617095503	9.3546927478	8.114301699	3.7852929507	8.7597938018	5.5995912232	4.8424714752	2.9631480739	2.9988411933	2.6191139263	2.0175924961	11.0087122805	10.4316365868	2.00447664	1.6655541151	6.8890310399	0	3.0250589411	0	2.2685778503	14.7525024304	7.9852982194	5.3700133387	0	1.64600087	1.1760580704	0	1.2508417157	4.4502384222	3.4116130468	0	1.1668730374	3.4722768385
1.1.1.311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.313	0	0	0	0.779094409	0	0	1.5248064833	0	0.9608105844	0	0	0	0	0	0	0	1.4815161719	0	0	0	1.4543656031	0	0	0	0	0	2.5102755567	0	1.9138460534	0	0	0.8557545212	0	0	0
1.1.1.316	0	4.8062551492	0	0	0	0	0	0	0	0	1.7217776718	2.4176678745	0	0	2.568316174	0	0	0	2.229298023	3.0996120833	0	0	0	0	0	0	0	0	0.9750675145	0	0	0	0	0	0
1.1.1.317	49.259580159	34.918222206	63.3519893292	26.1406479764	1.4592020435	44.5665153224	18.9492159756	21.2424911358	2.4162595574	166.3012596978	142.7559029953	15.0645799239	135.5698776496	23.2550472517	38.3339134209	29.4599583781	40.4220088366	90.5811077957	83.0589637033	50.5152907655	47.3567310156	25.5533760234	104.9847399364	2.7950357383	28.7765471922	50.9075050759	38.5818958285	14.8785245275	31.1231171218	48.9345545529	10.3570733637	92.3310345003	58.7545517448	38.0618086737	82.5076975301
1.1.1.320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.995749544	0.7436718124	0	0	0	0	0	0	0	0	0	0	1.5565859817	0	0.7312878129	0	0
1.1.1.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6088331883	0	0
1.1.1.329	0	0	0	0	0	1.0112088154	0	0	0	2.106782549	0	0	0	0.839372845	0	0	1.2051643836	0	0	0	0	0	1.3222097275	0	1.1513502356	0	0	0.7018466346	0	0	1.5542647253	0	0	2.3480189317	0
1.1.1.331	0	1.0139522032	0	0	0	0	0	0	0	0	0	1.0271035005	0	0	0	0.9863049945	0	0	1.3315422947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.333	0	0	0	0	0	0	0	0	0	0	0.3070758212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.334	0	4.7488900657	1.5202567517	0	1.1300215222	0	0	0	0	0	0	0	0.6019998716	0	0	0	1.8918425166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.336	3.8447612517	4.8716970525	3.6214081584	7.4709626671	8.9481576564	11.3733900817	4.0696061033	3.3741128257	15.9986382407	0	1.8268800378	4.8839787808	1.6398315085	1.0748118321	5.5135908073	6.4558845279	3.4960754771	3.8218965599	1.0242633036	5.7985431603	0	16.3542237304	8.5263120263	3.6568514243	8.9058016718	2.909932064	5.23158557	5.9326604403	2.110203293	6.1425340153	5.9812534593	2.7460847687	6.1732843889	2.8726550403	3.5161449514
1.1.1.337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1498283765	0	0	0	0	0	1.3524264295	0	0	3.7832004755	0
1.1.1.339	0	0	0.653688683	1.2182899112	2.8869853203	2.0421506834	0	0	0	0	0	0	1.2321070366	0	0	1.6229385816	0	0	0	0	0	0	0	0	0	2.2505719986	0	1.4659787493	0	1.2522915076	0	0	0	0	1.4452651696
1.1.1.34	0	0	0	0	0.8950167046	0	0.9244896371	0	1.4417038798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1399526062	0	1.2419173223	0	0	0	0	0	0	0
1.1.1.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.346	7.0792536076	9.7928789412	11.1752638172	2.7379680507	3.851431532	17.0879601908	10.2975069927	20.3078526428	4.5786293122	3.9833681224	2.4408524917	13.5848069596	8.415861969	12.3409324334	11.0555761437	13.7900974193	10.0142639581	0	5.116488481	7.7016783641	12.5513894121	7.2932816529	6.6620083254	0	11.3907768824	9.5191101212	7.6193381573	7.2599928833	19.747856519	9.9957562449	16.4478189339	4.0080049831	5.879786258	16.6786495304	3.8798399927
1.1.1.35	1.9512488434	14.1702416926	3.3031221198	92.7164988341	12.6475723329	53.8465052766	76.6060516033	6.0702039149	47.1735464813	0	0.9080337119	12.9378047092	41.5522346818	31.9368671541	34.2367112248	35.250038911	26.3045723099	2.7324220475	0	26.0058345024	51.6254154212	8.5916110074	19.7191235605	166.4682461578	0.9931720579	29.219799063	67.7259591604	77.7427410219	8.6059287565	43.5508536947	17.0784295952	69.4464670497	12.4730193759	4.1840292829	180.6474741435
1.1.1.350	0	1.9848803465	0	3.4723370058	3.7213848846	6.8179282062	1.575048677	3.6652449324	3.91025189	0	1.7241206119	3.2791545507	0	5.2756075679	0	2.5340508403	3.7047369037	0	0	0	0	0	0	0	0	0	0	3.7579894116	0.9403151188	2.3082093713	18.4240518875	0	2.6360076717	0	0
1.1.1.353	3.8095829861	10.2616463108	14.6491996432	3.9251697473	0	15.5057663693	5.5964207183	14.2494215971	2.5053939053	0	15.4404932258	15.9666001302	2.4183813634	15.1142170797	8.6591044421	10.986299019	11.9334978898	12.3681159692	5.0564897267	8.963874148	9.0461420405	9.1177307759	8.3984473516	0	20.9826631756	10.4773908086	2.0540117842	2.6979336194	19.5166114478	9.3436623534	16.468921181	4.5480102129	9.9400793936	4.2094545627	6.5683621466
1.1.1.356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.36	0	0	0	0	0	0	0	0	0	0	0	0	54.5056037821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.361	0	0	0	0	0	0	0	0	0	0	1.9456876084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.362	0	0	0	0	0	0	2.0334709911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.363	0	0	0.3656020803	0	0	0	0	0	0	1.6236427802	0.5471532814	0.7175654593	0	0	0	0	0	1.4593465157	1.8157770088	0	0	0	0.762268547	0	0.6687582487	0	0	0	0	0.4198381631	0.7033198128	0	0	0	0
1.1.1.365	0	0	0	0	0	0	0	0	1.9235849387	4.5979883906	0	0.6832471112	0.4203619793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.367	0	4.5112523874	5.1759551721	30.0911231758	10.8725980838	9.512429926	10.574969524	6.6511660043	9.4319973977	0	9.8578634064	3.2606040153	2.6712391495	6.9044620709	3.1921346824	7.953584111	3.8518169491	3.8481051642	1.8366441342	5.7554726254	10.2856999067	5.1375040308	1.9400858611	2.863636151	5.3747199399	3.8457493612	10.5931841849	8.6021136273	4.3943779689	3.5559695171	11.6894778514	4.1258139166	4.3464658546	0.9789913423	10.3046723374
1.1.1.369	0	0	1.8092162418	0.7076876878	0	0	0	0	0.8939337747	0	0	0	0.7818639486	2.3638173008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0943255163	0	1.6168562434	0	2.4472890155	0	0
1.1.1.37	95.7499691715	34.2522902737	17.0381156925	27.638261049	2.3347432431	23.1417839191	13.7220153873	29.1840257639	11.6118641003	64.2870292079	10.9221362079	57.9608000114	21.3727673934	32.1057532546	81.178704125	33.3066962833	31.6588536882	34.7958144788	15.774077625	50.1491862182	29.9657741112	27.0644147066	29.4101114859	13.7717821237	27.1810006168	81.4575676359	37.7487985297	32.9959912692	36.3050715089	38.3890004533	59.9895887925	26.7514545596	18.9055326788	36.0929483035	32.2083257654
1.1.1.370	0	0	0	0	0	0	0	0	1.9892017494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.371	5.1982064431	16.4429133058	3.5431789928	33.3160437229	100.4283243113	26.3639615097	32.976926696	6.2983481621	38.7768662675	10.0816487277	16.2215487822	0	53.8641804551	20.4259343713	4.1347642161	13.3347816181	6.3313318674	0	0	0	41.8679540444	0.6180900065	0	6.170029687	7.3789857578	0	0	6.3357009814	16.9902547518	4.1385799855	49.87971685	1.6096226723	6.9458339382	0	0
1.1.1.372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.373	0	0	1.6053605719	0	0	1.4095533147	0	0	0	0	0	0.9083632114	1.1666019987	0	1.0084288859	2.3600883995	2.4417482824	0	1.1612287454	0.533933763	0	0	0	0	0	0	0	0	0	0.4327412931	0	0	0	0	0
1.1.1.377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.38	11.2811614023	38.8909698746	45.5840794856	86.3986770263	113.9142347526	83.8478251479	60.5346279761	44.9342609347	131.5057406805	6.9251561964	66.9574731903	47.0607588508	94.3418424907	86.9134298427	35.788713914	94.6329274309	93.6451276789	37.3789332186	30.2256991656	37.1566927968	33.2805955198	84.977677704	27.4848024733	17.8592527766	45.3491432915	45.6386946866	69.3407759947	110.5445019753	58.4369717099	51.845952505	74.4992649504	37.1014390058	48.9646971617	30.2858998721	27.8436207968
1.1.1.381	0	0	0.904162624	0.8011673353	0	2.0018774589	1.1679787545	0	0	0	0	0	3.2762967903	5.0693414585	0	9.8864002882	5.3695566458	0	0	0.8241437622	0	0	0	0	4.6799896693	0	0	1.6299433379	0	4.3363429583	1.0052699082	0	0	0	0
1.1.1.382	153.6946813889	61.4906707216	67.0639500584	66.9606243783	68.6828097377	58.5428031039	69.1036702177	62.2203447531	43.863910546	112.8658540001	101.3007977573	69.4027195582	80.9180020083	67.0562851597	143.2151575596	57.1338678909	66.1594970529	66.4157907378	58.4805416267	73.0152343781	107.9247373857	45.3402915572	121.0914128557	9.8553291895	64.7061834163	104.7612014996	93.0663968911	29.2277119491	60.1017164625	62.5366581904	85.4305091479	72.2938340983	56.6242247009	55.5669871321	93.8538470778
1.1.1.383	2.9445214388	7.0441435997	11.7720370377	4.9908209219	12.8961945191	7.7807934417	6.0104083888	3.4541829202	5.5037432759	10.0412914447	7.6852889493	4.6177051391	2.4998486014	7.086995207	4.8926050798	5.5217316042	8.3915588325	10.1081848362	7.2199363944	4.0365066442	17.6200136966	4.5675890876	14.485826172	16.2459444218	2.8970885607	0	5.6286031589	13.5675693287	3.1262259709	1.2312371989	1.641290004	0.9237889515	8.3467577428	4.731686553	0
1.1.1.385	0	0.4965049327	0	2.8577695572	0	2.1761479079	0	1.6831105324	0	6.0379836616	0	2.4083806219	0	8.0106367159	0	17.6651569089	6.4184925228	0	0	2.4504190498	1.2827194117	0	2.0200476029	0	0	1.9295716383	0	0	0	0	0	2.6381243887	0	4.1053666192	0
1.1.1.387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.39	10.0632403275	20.8942978785	11.2640520223	25.4432613918	10.294680358	25.2486778292	11.2455580956	12.0569088536	17.4132150837	23.3094149526	16.900402657	9.3292200316	25.1080055654	37.4915433494	17.8114368199	16.825817848	14.6514976697	5.9097434979	0	14.2711444522	35.0785230996	16.6655255873	3.1412100933	15.289345326	10.7138714103	24.7820202364	27.5272358552	34.9241293138	19.8285820846	14.6230244848	38.9832258828	11.7970791063	22.7457181711	11.5505947669	22.0672678776
1.1.1.392	0	0	0	0	0.710358778	2.7748184578	0	1.5082667637	0.5778051549	4.6425563818	1.5435016199	2.6202261326	0	1.7348025106	1.3096887188	3.7471440408	1.0203907711	0	0	1.9885902037	3.7414958645	0.8792247863	0	0	0	1.9952528626	6.097402227	0	0	1.432324701	2.1874406424	0	0	0	0
1.1.1.393	0	0	0	1.561484467	0	0	0	0	0.8937869412	0	0	1.4286075962	0	1.3587553598	0	0	4.1349565532	0	0	0	0	4.663372525	0	0	0	2.4966652249	0	0	0	1.5190493195	0	0	0	0	0
1.1.1.395	19.7703691919	25.3069321885	4.3812999248	46.4391871527	175.3540160645	45.7266311237	35.1827128788	181.3101929571	45.0436173923	5.6961276593	32.7850002102	8.5168222854	70.5106197398	10.0351446252	4.3017912384	20.0522008412	6.8305316779	0	0	2.6929692617	38.6299030022	3.238956893	1.5385236728	0	12.7502737984	7.6569957065	7.5246454853	8.3716909385	16.1074573768	6.2354041486	46.5026314772	2.4378183328	4.7547895765	2.7218157192	5.0624702939
1.1.1.399	33.9032048705	32.600357281	68.9443095253	27.1730442199	0	35.3767824535	9.4499656853	20.0936824867	0	129.5952875046	129.1731683047	19.674737447	53.9954962491	16.6287895396	38.1693658623	38.8583535644	33.8377311662	90.7315682152	75.256297677	43.1371351468	37.5885443493	15.5461676903	102.6381749695	3.2963731109	35.3131833	53.296156921	58.9224291959	17.1746706984	13.9900491616	55.2921289999	4.0845227495	53.4076713116	59.1480291701	31.4216380473	75.6884467172
1.1.1.4	1.5440735525	2.8850943993	1.9934689312	1.68858001	0	9.2213826291	0	4.7716296599	4.056135324	6.4847224532	1.1861673018	3.529479077	5.2996364021	13.1345441805	2.6131695711	36.7963288071	16.5422719614	1.4829279213	0	3.9390978471	0	2.0849169977	0	2.252804349	9.4649546348	2.3474147038	0	2.2343815397	0	2.9747621264	0.9856571553	3.3713517101	4.7682631223	1.539552258	6.6277016613
1.1.1.40	11.2811614023	33.1962146723	14.3167839396	65.1879827874	91.3286040504	60.8660848906	63.7247244215	22.7964656016	111.0215573989	0	56.5744913322	56.253647344	33.2541548438	65.8319659823	40.4271400331	73.3836385418	55.9433083332	8.0563456446	11.7963669295	27.1801192034	27.1286350739	47.7978922671	8.7401378586	19.9894599068	15.5889863074	28.3991383927	51.3441152229	57.5438439223	33.2808217758	39.2420221769	64.0457196128	29.1002175277	25.3208455082	6.9293088546	6.9110222178
1.1.1.405	0	0.8339242435	1.2573279678	0.5099603231	0	2.5493033822	0	0	1.9579254972	0	0	1.2654638828	0	0	1.649512931	0	1.0777106675	0	2.4528140368	0	0	0	0	0	0	0	0	0	3.1550351326	1.2203305816	0	0	0	0	0
1.1.1.408	0	2.7505506485	0	0	0	0	0	0	0	0	0	0	0.4514999037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.409	0	1.1368555006	0.6393624299	0.6925048721	2.711029698	4.2020039607	0.972611653	2.442962533	0.3205974898	0	0	0	0	4.152091539	0	0	0.6592784528	0	0	0	0	2.7217177309	0	0	0	0	0	0	2.2341269542	3.2577426828	1.3303639102	0.7784491083	0	0	0
1.1.1.41	161.6441863801	21.6390109473	28.7314916259	20.748638974	74.0535125403	27.5011802472	41.3684885281	28.4018284741	36.7227144597	80.6777450051	20.854662592	28.826700709	42.3239159411	22.3443729131	49.8325653788	28.9751239684	18.7529260818	30.3732655068	1.2497484963	20.0849564877	36.2361473107	13.2575158413	52.3903861319	20.1848962177	29.4030686266	9.9769504326	1.7979874257	1.3558049371	41.5055004379	23.1338204	36.5367977187	21.5137476278	26.385189708	37.5309584	4.3538180799
1.1.1.410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3413526825	0	0	0	0	0	0	0	0	0	0	0
1.1.1.411	0	0	0	0.5604245826	0	0	0	0	0	0	1.2510496419	0	0	0	0	2.2701547189	0	0	0	0	0	1.4471406883	0	0	0	0	0	0	0	0	0	0	0	1.1444344257	0
1.1.1.412	0	0	0	0	0	0	0	0	0	0	0.3422417108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.414	0	0	0	0	0	0	0	0	0.2397769559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.42	110.0467103825	264.2179841751	291.3609242974	287.0388402909	151.5459370866	257.8487110786	306.5361168806	322.8358233171	245.6928197316	219.0036950546	264.2644214017	268.5845680127	217.7199076463	244.1354032719	283.9901045505	288.1620477554	252.6339126312	275.39819535	240.3521561845	272.8982237555	277.3452405698	222.0927342904	271.5543424778	329.043378592	298.0596988704	374.3049174744	420.069594403	258.8093075367	298.4011284371	292.5787986016	326.5174712605	384.2147559457	265.4776582517	327.7686429229	418.1832735488
1.1.1.44	37.6947581188	42.2012726829	51.1316023054	18.6423087439	20.2505700887	82.1025985094	2.526891835	18.9745868619	6.6361648936	89.4991784225	76.4066145665	27.9842550642	95.9495680609	74.9124477584	19.1930132563	124.1847724358	147.9938936681	40.9149868039	32.1131517145	22.6022230892	86.1015832948	12.0953308366	51.7948118467	30.2693870525	24.4991185238	20.2111847923	49.4282111138	9.0665843945	32.3914355199	60.2337384522	9.9717119391	44.6007644073	57.5754707376	19.562538794	50.4150679163
1.1.1.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.46	0	0	0	0	0	0	0	0	0.6263036882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.47	5.301544565	39.5908422787	37.3809819375	3.6096524842	0	40.1638880164	14.6196486077	13.7441400235	5.1097373774	12.9359904463	26.5164954211	51.8768633044	67.4477083962	64.3434615438	33.5117730583	70.9459371145	66.0712883269	20.5985909042	13.6250020724	17.1947464484	64.2684791075	17.1693316554	19.50364075	4.3994869704	34.5796533759	12.6072645912	5.5242961071	1.223918921	22.3320067092	30.5559556578	1.2125344438	19.3677602942	30.8130280835	31.835266315	4.4924617935
1.1.1.48	0	0	0	0	0	0	0	0	0.6263036882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
